% Model:              Paper2_optimized_designs.mph
% Version:            COMSOL 6.3.0.420
% Date:               Nov 13 2025, 11:09
% Dimension:          1
% Nodes:              933
% Expressions:        1
% Description:        Line graph
% Arc length (m)          imag(acpr2.p_t)
0.008228235013175378      1.8141912788865346
0.008277530529996246      1.8168821324448043
0.008480442100639918      1.8277528303680126
0.008620840981557798      1.8353144610971375
0.008680760661883724      1.8384639127173807
0.00896415143311935       1.8532599334082258
0.009170589749318059      1.863770469686802
0.009284378590138753      1.8695597195001223
0.00937248505506183       1.8739003638604765
0.009569790213339147      1.8837537455219973
0.009747505007917212      1.8923517268882701
0.009978644970604522      1.9034566511756172
0.01020362945299147       1.9140355452649338
0.010387499727869787      1.9226193304286419
0.010659753898065949      1.9350505414151478
0.010796354485135162      1.9412417832810718
0.011115878343140095      1.9553967153389118
0.01123468745718681       1.960621030587196
0.01144568530538781       1.9697037498024832
0.011589316129378968      1.9759135064215922
0.011683091634171583      1.9798686467633024
0.011998556349543166      1.9931951036333135
0.01235952177333055       2.0080619806654427
0.012407796569707252      2.0100534912846975
0.012481736441285918      2.013025590922571
0.012817036789871561      2.0265069468725905
0.013091491090926222      2.0373335675702
0.013157691325100807      2.0399451432345015
0.013497268288052866      2.0531412647353373
0.013498345860330052      2.0531831416818647
0.013503982606012044      2.053398877628001
0.013839000395559298      2.0662298559986323
0.013903045485179621      2.0686450106455183
0.014215557422163738      2.080433855920265
0.014401703230917828      2.087358876742651
0.014520947339183521      2.091776560812482
0.014807211436274503      2.1023129859087737
0.014826337256203193      2.1030139840665165
0.014884676573204803      2.1051381878654833
0.015148754940828346      2.1147444487750566
0.015233554320387532      2.11779375669368
0.01547519361683003       2.1264828919816416
0.015792819983102557      2.137817983808116
0.015836206812036124      2.1393628635075563
0.01590259332011934       2.1417132970037875
0.01618257730135797       2.151597167966529
0.01636556052263094       2.158019830563446
0.016528947790679704      2.1637400216320004
0.016778947858848703      2.1724420724017244
0.01687531828000144       2.1757865561612832
0.01696705537897014       2.1789661920750243
0.01716169461567074       2.185689876362314
0.01726343892642923       2.189207344393029
0.017448070951339822      2.19557109142272
0.01769951356231836       2.204244476428398
0.017737649618918994      2.2055561786404665
0.018049760776545742      2.216284805347796
0.018050277723790642      2.21630252847268
0.018051093495513704      2.2163305162460154
0.018339596172576966      2.226203995332839
0.01860380322798172       2.235284858476975
0.01862987541100658       2.236177816124805
0.018650879696064715      2.23690060597013
0.018930263503157962      2.2464770165138024
0.01919326659244347       2.255534580477852
0.019230651595309456      2.256817049030703
0.01928510009505313       2.258700895482582
0.019507506142928177      2.2663543883514716
0.019627512164246408      2.2705204659117397
0.019794530875830496      2.2762997511371568
0.0199782525347173        2.2826975041326802
0.020089336896200294      2.286560201948685
0.020328992905188192      2.2949465097987956
0.02038414291656987       2.296873599119634
0.020471391376313486      2.299951476503154
0.0206520288570321        2.3062943653530126
0.020820640325175388      2.3122869261992847
0.02091991479749422       2.3158045878114963
0.021026269903566375      2.3196185278692734
0.021187800737956453      2.325384724929343
0.021338577592397545      2.3308313768244435
0.021433444879614294      2.334236922396511
0.021487222618632007      2.3361937844424054
0.02176475511666287       2.346306530493695
0.021818476850494428      2.348276114855304
0.02211813277661534       2.3593466125608336
0.02214973108235685       2.36052107987562
0.022471510436568032      2.3725717168063314
0.022480985314219493      2.3729286795033526
0.022622852718566344      2.3783133944627695
0.02281364386737661       2.385545910375747
0.02282273472615748       2.3858929918528258
0.022844836808457503      2.3867446133962713
0.02304371505826419       2.394368523451491
0.023208811530409434      2.400776323757921
0.023266995083307096      2.403028445153502
0.02333708406229873       2.4057748876588443
0.02349027510834989       2.411756326834323
0.023617444878256122      2.4167825237739815
0.023713555133392683      2.420571021056494
0.023912767167549864      2.4285119520225047
0.02393588807044167       2.429431223866297
0.023944117412074584      2.4297615137022515
0.024158221007490654      2.4383369626969533
0.02424558452929748       2.4418689908385027
0.024364643717758483      2.446667635283651
0.024541000376849365      2.453847086128097
0.024560767995289945      2.4546492606852213
0.02457926291102508       2.455405918787606
0.024789056075683158      2.463965035331418
0.024855658938381597      2.4666987101359528
0.025032772714587925      2.473958525188981
0.02516670277095523       2.479472050914029
0.025282844827288153      2.484250912431028
0.02547774660352886       2.492305099525577
0.02553291693998838       2.4945838457038794
0.025624176729593717      2.4983570119935075
0.025761664451438238      2.5040316256792563
0.025871720061307224      2.5085666178538846
0.025990411962887983      2.51344394990823
0.02613868863110247       2.519527021135254
0.026219159474337617      2.522822576766105
0.026283574446162916      2.5254562588405762
0.026417167309743306      2.530912135690393
0.026501700712551868      2.5343450895435873
0.026603893083150698      2.538493953663086
0.026707441910088447      2.542675829234997
0.026816834888078955      2.5470756837434827
0.026913183107625027      2.550930345038407
0.027029776693007435      2.5555757471417193
0.027118924305161607      2.5591086369538147
0.027242718497935803      2.563994143857796
0.027339431563974226      2.5677755897897314
0.027402451865116362      2.570236801302951
0.027485608205129797      2.57345148706656
0.027538966803593357      2.5755188208343824
0.02757940478995924       2.577069545875912
0.02767548174207035       2.580757706376261
0.027802256885197663      2.585574101909101
0.027811996680547346      2.585944968550931
0.02782019719056228       2.586253183416219
0.02800881915511977       2.593338907366056
0.028086802450616677      2.5962191125344427
0.02820564162969197       2.6006060034789575
0.028353407710671075      2.60596731049681
0.028404453358304105      2.6078202640518935
0.028462182740608744      2.609870840667212
0.02860925705354911       2.615120916363113
0.02870783357634088       2.6185654932592124
0.02884498967884186       2.6233531457413877
0.029000346425495205      2.6286471195436723
0.029080722304134943      2.631383086940062
0.029292859274649863      2.6384280078936198
0.029316454929427804      2.639210739959135
0.029414416248845665      2.642379040814957
0.02954428360235184       2.64659532978814
0.029575020825301945      2.6475753560818593
0.029792547929735957      2.6544279138325293
0.029823144710450777      2.655376144557137
0.030041807668435117      2.662067737655939
0.0300712685955995        2.6629542588606308
0.030291067407134387      2.669482843293257
0.03031939248074822       2.6703096989923405
0.030540327145833657      2.6766732307444823
0.030566934006888147      2.6774269968211395
0.03083873913684898       2.6849869297137685
0.030890404818196382      2.6863961360094164
0.03114263079133517       2.6931365318732485
0.031213875629504506      2.6950021009079412
0.03144652244582136       2.700965648516673
0.03153734644081263       2.7032448915167127
0.03175041410030777       2.708474279644041
0.03182930443065346       2.7103878532202046
0.031955146543394486      2.7133288755553884
0.032115923183624884      2.7171193501193915
0.03229438877520918       2.7211292037433
0.03241898148391553       2.7239418800944524
0.0325312249529518        2.726351459654521
0.03272203978420629       2.7304737721634917
0.03293384842564884       2.734815044716432
0.03302509808449705       2.7366950314833534
0.03310278261916366       2.7382117111273105
0.033344822892599435      2.7429689460252336
0.03364718054907856       2.748593617703171
0.03366454770070182       2.7489189715185836
0.03368926231353653       2.749355971514069
0.0339842725088042        2.7546009332115666
0.03419157847899368       2.758068519819204
0.03430269119283902       2.7599410919667577
0.034461766630833335      2.762441082877767
0.034683174568103214      2.7659496354759163
0.03483224605867097       2.7681526535715983
0.03504751271198481       2.7713259218151163
0.0353672367953205        2.7756974507986594
0.03541185085586607       2.7763151238293218
0.03544188900439782       2.776698906809468
0.03577618899974744       2.7809576741337407
0.036024362367807594      2.783869909570616
0.0361482980822142        2.7853179899914853
0.03640829561455261       2.7880995177250685
0.03652040716468086       2.7893145634130105
0.03657384853750234       2.7898410671612197
0.036921214965034754      2.793211577759393
0.03700876469327208       2.7939862369512953
0.03732683561223715       2.7967282511141924
0.03750743813512436       2.7981195489022146
0.037703340052691714      2.799607536461531
0.03795275294799416       2.8012589314989205
0.0380798444931465        2.8021174200515384
0.03817966883210766       2.8026944484901977
0.03845634893360117       2.8042638796352284
0.03880860472590231       2.8059187499897136
0.038834082887831856      2.806041542413433
0.038850083982217565      2.806100680987266
0.0392298081107878        2.8075225814173077
0.03953163931106918       2.808309594540069
0.03962307091716222       2.8085632316121307
0.03974779371501569       2.8087673981958137
0.04001633372353686       2.809215493161788
0.04021319463992068       2.8093201313026244
0.040409596529911274      2.809457246456188
0.04061623798681102       2.809356402151394
0.04085823597095817       2.8092345258047695
0.041262669270136776      2.808506446966481
0.04130687541200495       2.8084325526232545
0.04133332673844303       2.8083540396765705
0.041755514853051734      2.8070943088109552
0.042050415490075155      2.8058320063289
0.04220016273532379       2.80519005118337
0.042354044867197516      2.804334196565478
0.042602071258698526      2.8029940545454206
0.04287306430572513       2.8011445686971403
0.04300700663483714       2.8002536296800695
0.04312959735413191       2.7992639199832583
0.043411942010975535      2.7970550394758575
0.043720431113311586      2.7942030667751423
0.04381687738711415       2.7933281268276335
0.043928071738580154      2.79214030854916
0.04430388787275885       2.7882075877602057
0.04467746345016688       2.7835707920860298
0.04479089835840322       2.7821777657002698
0.04490501360381094       2.7805541503403925
0.04527790884404781       2.7753298969680538
0.0456485809414251        2.769414923017916
0.04576055730481565       2.767659336933011
0.0458733372177591        2.765638183912079
0.04627644204409531       2.7585368141758586
0.046698611213110475      2.750019422411697
0.04678837726299967       2.7482441196983576
0.04687408965179363       2.74632968056909
0.04730031248190392       2.737020935616116
0.04774669299200185       2.7261298258794664
0.047812247700808164      2.7245564864890697
0.04787859189890764       2.722767555256981
0.04835918577560605       2.7100317398942546
0.0488708099432017        2.6949661796124653
0.04890612385040405       2.6939394718556122
0.0489392959494539        2.6928772970179793
0.049453061925202046      2.6766649529146145
0.04999999999999993       2.6577943483579016
0                         -0.22642026045054
3.104926207917469E-4      -0.1904980923178693
5.721957384485776E-4      -0.15985308702660755
6.209852415837158E-4      -0.15417341199251863
6.788706073799222E-4      -0.14735358573694457
9.314778623756848E-4      -0.1177513332893601
0.0011443914768973773     -0.092501671179599
0.0012397033317230743     -0.08121551720952569
0.001398900397074243      -0.06232528779304286
0.0015823002580578338     -0.040571243887709336
0.0017365461451835928     -0.022409486000924565
0.0019121346814074958     -0.0016943179782214503
0.002120911159884775      0.022754606619784616
0.0022419691047569357     0.03698863311203051
0.0023437831955653854     0.04887139526568218
0.0025718035281065976     0.07553621290806296
0.002842948693114522      0.10667249954168267
0.0028844728272650055     0.1114371582240777
0.0029913195391630953     0.12346384083095793
0.0031971421264233024     0.1467271854775291
0.0032771315296790116     0.155593373444467
0.003539441640248109      0.1846389624825453
0.003651259221345793      0.19678858255461712
0.0038919272648249015     0.2228420238895038
0.0040612456815014575     0.2407766092215876
0.004196791385315923      0.25511913999736824
0.004440173605210207      0.2802425431683949
0.004501655505806945      0.28662302818354457
0.004535896328706213      0.2900878962399071
0.004806519626298078      0.3174430818885134
0.005010546975910746      0.3375387622278815
0.005085370015019963      0.3449408479426613
0.005203370552677944      0.35626329230451603
0.005429277037210745      0.3780893459112892
0.00557188227063854       0.39137305891965546
0.005762857966243207      0.40931793679785994
0.006065389977083613      0.4366967841303016
0.006096438895275669      0.43953301691811025
0.006116038767477683      0.4412554937946874
0.006430019824308131      0.4691043558030942
0.006627669910681977      0.4860328826321906
0.006699762335997228      0.49228740001776106
0.0067982146239056185     0.5005595778789742
0.006969504847686436      0.5151279565061699
0.0070949333971647155     0.525452747908025
0.00729556581530133       0.541979309250276
0.007466544142547438      0.5557968940425706
0.007670575215399267      0.572124311350221
0.0077822498343610436     0.5809349453098801
0.007949405114287433      0.5939956368389447
0.00802989018217859       0.6002278483495181
0.008228235013175378      0.6154354703286846
0.008277530529996246      0.6191804851693518
0.008480442100639918      0.6343715192782549
0.008620840981557798      0.644927828223893
0.008680760661883724      0.6493491337341811
0.00896415143311935       0.670162101857759
0.009170589749318059      0.6850343026272403
0.009284378590138753      0.6932326681882441
0.00937248505506183       0.6994271269668494
0.009569790213339147      0.7134496575033559
0.009747505007917212      0.7257787940336132
0.009978644970604522      0.7417313137316889
0.01020362945299147       0.7570360394158944
0.010387499727869787      0.7694778849991759
0.010659753898065949      0.7876305454969994
0.010796354485135162      0.7966893713058172
0.011115878343140095      0.8175623122769281
0.01123468745718681       0.8252927521364986
0.01144568530538781       0.83882428367885
0.011589316129378968      0.8480622033183854
0.011683091634171583      0.8540063827588211
0.011998556349543166      0.8740158418045436
0.01235952177333055       0.8965757267406012
0.012407796569707252      0.8995948287873039
0.012481736441285918      0.9041502752287686
0.012817036789871561      0.9247996834384751
0.013091491090926222      0.941544055292355
0.013157691325100807      0.945581863226577
0.013497268288052866      0.9661613110873356
0.013498345860330052      0.9662265983507277
0.013503982606012044      0.966565911804354
0.013839000395559298      0.9867341420067222
0.013903045485179621      0.9905646663629883
0.014215557422163738      1.0092591817054304
0.014401703230917828      1.0203415405511107
0.014520947339183521      1.0274129783134156
0.014807211436274503      1.0444119956342033
0.014826337256203193      1.0455432608030093
0.014884676573204803      1.04899862123007
0.015148754940828346      1.0646004833506635
0.015233554320387532      1.0696013433047853
0.01547519361683003       1.0838317811830505
0.015792819983102557      1.1025879654475423
0.015836206812036124      1.1051400966227218
0.01590259332011934       1.1090619282599732
0.01618257730135797       1.1255403096237182
0.01636556052263094       1.136356035187037
0.016528947790679704      1.1459736257716469
0.016778947858848703      1.16075282628099
0.01687531828000144       1.1664286375807886
0.01696705537897014       1.171873643498714
0.01716169461567074       1.18337076393748
0.01726343892642923       1.1894343550444908
0.017448070951339822      1.2003974579329375
0.01769951356231836       1.2154602818682991
0.017737649618918994      1.2177385929980709
0.018049760776545742      1.236504163792098
0.018050277723790642      1.2365351898158705
0.018051093495513704      1.2365845445163013
0.018339596172576966      1.2539739182393617
0.01860380322798172       1.2700905410379286
0.01862987541100658       1.271673374357866
0.018650879696064715      1.2729647688930663
0.018930263503157962      1.290068998650374
0.01919326659244347       1.3063736221511821
0.019230651595309456      1.3086815056511536
0.01928510009505313       1.3120966299386436
0.019507506142928177      1.3259561809452223
0.019627512164246408      1.3335518317495896
0.019794530875830496      1.3440912631859447
0.0199782525347173        1.3558296653822501
0.020089336896200294      1.3629215598124311
0.020328992905188192      1.3784108722476327
0.02038414291656987       1.3819725450236375
0.020471391376313486      1.3876949780464767
0.0206520288570321        1.3994769989294504
0.020820640325175388      1.410674319218542
0.02091991479749422       1.417248165576845
0.021026269903566375      1.4244168435983806
0.021187800737956453      1.4352458909273886
0.021338577592397545      1.4455325601329188
0.021433444879614294      1.45196120178283
0.021487222618632007      1.455671490009409
0.02176475511666287       1.4748806454935692
0.021818476850494428      1.4786346848274698
0.02211813277661534       1.499792077170413
0.02214973108235685       1.5020441163515665
0.022471510436568032      1.5252113169730206
0.022480985314219493      1.525899784581699
0.022622852718566344      1.5363112498667384
0.02281364386737661       1.550293532617251
0.02282273472615748       1.5509660232871825
0.022844836808457503      1.552620333160416
0.02304371505826419       1.5674232659594756
0.023208811530409434      1.5799064521090773
0.023266995083307096      1.5842940444723392
0.02333708406229873       1.589662077034098
0.02349027510834989       1.601350155931138
0.023617444878256122      1.6112028541536692
0.023713555133392683      1.6186297512981738
0.023912767167549864      1.634241713151801
0.02393588807044167       1.6360487628699223
0.023944117412074584      1.6366997206598732
0.024158221007490654      1.6536028035667942
0.02424558452929748       1.6605825952984994
0.024364643717758483      1.6700650097672347
0.024541000376849365      1.6842860720401198
0.024560767995289945      1.6858747664447027
0.02457926291102508       1.6873767766156773
0.024789056075683158      1.7043681875367365
0.024855658938381597      1.7098070318591838
0.025032772714587925      1.7242541852587947
0.02516670277095523       1.7352499834927355
0.025282844827288153      1.7447838000771192
0.02547774660352886       1.7608863305472071
0.02553291693998838       1.765443686845963
0.025624176729593717      1.773004376377472
0.025761664451438238      1.7843735924256914
0.025871720061307224      1.7934758790046694
0.025990411962887983      1.803267355192863
0.02613868863110247       1.8155014485846657
0.026219159474337617      1.822128476950347
0.026283574446162916      1.8274341332196937
0.026417167309743306      1.8384257995474496
0.026501700712551868      1.8453504597586678
0.026603893083150698      1.8537227322924155
0.026707441910088447      1.862169958683054
0.026816834888078955      1.871062212893504
0.026913183107625027      1.8788604342090545
0.027029776693007435      1.888263462792954
0.027118924305161607      1.8954218863366696
0.027242718497935803      1.9053264819907654
0.027339431563974226      1.9130000620263772
0.027402451865116362      1.9179960395235813
0.027485608205129797      1.9245272067589
0.027538966803593357      1.9287273430266385
0.02757940478995924       1.9318807134948028
0.02767548174207035       1.9393815868722544
0.027802256885197663      1.9491859522149262
0.027811996680547346      1.9499408944507235
0.02782019719056228       1.9505689915598372
0.02800881915511977       1.9650106763379505
0.028086802450616677      1.970888381219647
0.02820564162969197       1.9798420887379988
0.028353407710671075      1.990798976160316
0.028404453358304105      1.9945865587333418
0.028462182740608744      1.9987840502202308
0.02860925705354911       2.009530042761408
0.02870783357634088       2.0165907676182417
0.02884498967884186       2.0264073774503712
0.029000346425495205      2.037278124004156
0.029080722304134943      2.0428978843760826
0.029292859274649863      2.057390819061904
0.029316454929427804      2.0590015635385406
0.029414416248845665      2.065532127390652
0.02954428360235184       2.07422225788332
0.029575020825301945      2.076244463069603
0.029792547929735957      2.090396226758137
0.029823144710450777      2.0923566584905844
0.030041807668435117      2.1062029812409833
0.0300712685955995        2.1080395264295007
0.030291067407134387      2.1215764672822077
0.03031939248074822       2.1232930668863523
0.030540327145833657      2.1365166848818093
0.030566934006888147      2.138084883571781
0.03083873913684898       2.15383347216777
0.030890404818196382      2.1567728504291956
0.03114263079133517       2.170853086563855
0.031213875629504506      2.174755553795654
0.03144652244582136       2.1872503293109413
0.03153734644081263       2.1920329936711553
0.03175041410030777       2.2030252004090305
0.03182930443065346       2.207051404501053
0.031955146543394486      2.2132551272601013
0.032115923183624884      2.2212481461258196
0.03229438877520918       2.2297313874952787
0.03241898148391553       2.2356817861497547
0.0325312249529518        2.2407976276088957
0.03272203978420629       2.2495484503161203
0.03293384842564884       2.2588001584784188
0.03302509808449705       2.2628063869743458
0.03310278261916366       2.2660517332796157
0.033344822892599435      2.2762288730563003
0.03364718054907856       2.2883141105153872
0.03366454770070182       2.289012987998897
0.03368926231353653       2.2899561976941323
0.0339842725088042        2.3012753016714838
0.03419157847899368       2.3087986893263914
0.03430269119283902       2.3128600684511893
0.034461766630833335      2.3183166734753664
0.034683174568103214      2.3259713681974756
0.03483224605867097       2.330808971887197
0.03504751271198481       2.3377816707536208
0.0353672367953205        2.347459636392768
0.03541185085586607       2.3488257773501733
0.03544188900439782       2.3496818666036323
0.03577618899974744       2.3591891857748957
0.036024362367807594      2.3657513644006185
0.0361482980822142        2.369017643785803
0.03640829561455261       2.3753593663927934
0.03652040716468086       2.3781259649342714
0.03657384853750234       2.379339834469959
0.036921214965034754      2.3871293098656476
0.03700876469327208       2.388944272934242
0.03732683561223715       2.395394306341376
0.03750743813512436       2.3987272756358817
0.037703340052691714      2.402301351890312
0.03795275294799416       2.4063681588378665
0.0380798444931465        2.4084747212054953
0.03817966883210766       2.409935796617842
0.03845634893360117       2.413927171510598
0.03880860472590231       2.418325882228667
0.038834082887831856      2.4186502569227946
0.038850083982217565      2.418818217871914
0.0392298081107878        2.422841916793888
0.03953163931106918       2.425358106499909
0.03962307091716222       2.426150620337687
0.03974779371501569       2.4269498280422104
0.04001633372353686       2.428687368628786
0.04021319463992068       2.42951622443226
0.040409596529911274      2.4304082388581754
0.04061623798681102       2.430860171230802
0.04085823597095817       2.4313820952868683
0.041262669270136776      2.431218730333988
0.04130687541200495       2.431212149379108
0.04133332673844303       2.431140478608088
0.041755514853051734      2.4299837500965964
0.042050415490075155      2.428420627532291
0.04220016273532379       2.4276247391842305
0.042354044867197516      2.42642102751786
0.042602071258698526      2.4245571102359262
0.04287306430572513       2.4217683836851944
0.04300700663483714       2.420433846052111
0.04312959735413191       2.4188721265546693
0.043411942010975535      2.4154096026246
0.043720431113311586      2.4107701617364214
0.04381687738711415       2.4093512447540952
0.043928071738580154      2.4073670430349305
0.04430388787275885       2.4008165973294258
0.04467746345016688       2.392902621471558
0.04479089835840322       2.390527763499267
0.04490501360381094       2.387710218414192
0.04527790884404781       2.378657879906731
0.0456485809414251        2.368267828203162
0.04576055730481565       2.3651877190517174
0.0458733372177591        2.3616014792411932
0.04627644204409531       2.349013419358576
0.046698611213110475      2.333779927056093
0.04678837726299967       2.3306072398603206
0.04687408965179363       2.3271615971385775
0.04730031248190392       2.31042105922209
0.04774669299200185       2.2907211298927246
0.047812247700808164      2.287876534758722
0.04787859189890764       2.2846271970709098
0.04835918577560605       2.261504770397637
0.0488708099432017        2.234066721897946
0.04890612385040405       2.232197332246185
0.0489392959494539        2.230258308026133
0.049453061925202046      2.200671195878189
0.04999999999999993       2.166156228752642
0                         0.6725797343737547
3.104926207917469E-4      0.6415828065930436
5.721957384485776E-4      0.6150073769430637
6.209852415837158E-4      0.6100822490146791
6.788706073799222E-4      0.6041395623035397
9.314778623756848E-4      0.5783452173722983
0.0011443914768973773     0.5562386086217598
0.0012397033317230743     0.5463573937987944
0.001398900397074243      0.5297417262257804
0.0015823002580578338     0.5106083895252195
0.0017365461451835928     0.494567565947012
0.0019121346814074958     0.47626350003612605
0.002120911159884775      0.4545688196783406
0.0022419691047569357     0.4419413547584206
0.0023437831955653854     0.4313548669909484
0.0025718035281065976     0.4075888668624568
0.002842948693114522      0.37972932142317334
0.0028844728272650055     0.3754637898782531
0.0029913195391630953     0.3646575705560143
0.0031971421264233024     0.34375878438147117
0.0032771315296790116     0.3357637391251742
0.003539441640248109      0.309552484909259
0.003651259221345793      0.2985467733204094
0.0038919272648249015     0.27492290537778274
0.0040612456815014575     0.25859877640355167
0.004196791385315923      0.24553491323306484
0.004440173605210207      0.22256198410002576
0.004501655505806945      0.21673021097382866
0.004535896328706213      0.2135504690260566
0.004806519626298078      0.18842769652143004
0.005010546975910746      0.16989312401531423
0.005085370015019963      0.16306596564909873
0.005203370552677944      0.15257377330996463
0.005429277037210745      0.13235187969135512
0.00557188227063854       0.11997603790485589
0.005762857966243207      0.1032652092342056
0.006065389977083613      0.07761900697386172
0.006096438895275669      0.07496422093250987
0.006116038767477683      0.0733418843605237
0.006430019824308131      0.04712720605270016
0.006627669910681977      0.031098559544160617
0.006699762335997228      0.025181698166658287
0.0067982146239056185     0.017313173268798568
0.006969504847686436      0.0034716450308125055
0.0070949333971647155     -0.006394113464212858
0.00729556581530133       -0.022193884029338275
0.007466544142547438      -0.03546513560162897
0.007670575215399267      -0.05117897586546606
0.0077822498343610436     -0.059688279755409954
0.007949405114287433      -0.0723321096736343
0.00802989018217859       -0.07837953227707868
0.008228235013175378      -0.09317231353412381
0.008277530529996246      -0.09682398265886985
0.008480442100639918      -0.11169335924935872
0.008620840981557798      -0.12201636587886236
0.008680760661883724      -0.1263623291722944
0.00896415143311935       -0.14685830333897004
0.009170589749318059      -0.16158305520731048
0.009284378590138753      -0.16970559583267503
0.00937248505506183       -0.17588545944046796
0.009569790213339147      -0.18983949893175683
0.009747505007917212      -0.20219098483022868
0.009978644970604522      -0.21819664215915896
0.01020362945299147       -0.2336435850322253
0.010387499727869787      -0.24622080583748862
0.010659753898065949      -0.2646834223257494
0.010796354485135162      -0.27391198996674604
0.011115878343140095      -0.2953104967108008
0.01123468745718681       -0.3032564366694862
0.01144568530538781       -0.3172399611443179
0.011589316129378968      -0.3267749538209547
0.011683091634171583      -0.33295713741754296
0.011998556349543166      -0.35375201198754735
0.01235952177333055       -0.37738014533882513
0.012407796569707252      -0.38053978059845206
0.012481736441285918      -0.3853452044470045
0.012817036789871561      -0.40711599407231003
0.013091491090926222      -0.4248870069034335
0.013157691325100807      -0.4291712667577521
0.013497268288052866      -0.4511301384253324
0.013498345860330052      -0.4511997837637295
0.013503982606012044      -0.4515638070391413
0.013839000395559298      -0.47319068635047745
0.013903045485179621      -0.4773217937086046
0.014215557422163738      -0.4974779713408944
0.014401703230917828      -0.5094948455489418
0.014520947339183521      -0.5171623200820676
0.014807211436274503      -0.5356790515003679
0.014826337256203193      -0.5369112993755256
0.014884676573204803      -0.5406923829785097
0.015148754940828346      -0.5577470685799166
0.015233554320387532      -0.5632441203461058
0.01547519361683003       -0.5788714159323842
0.015792819983102557      -0.5995843146751013
0.015836206812036124      -0.6023997779677037
0.01590259332011934       -0.6067480905272099
0.01618257730135797       -0.6250079529843563
0.01636556052263094       -0.6370528875563344
0.016528947790679704      -0.6477536448612631
0.016778947858848703      -0.6642789089468427
0.01687531828000144       -0.6706218770690315
0.01696705537897014       -0.6767322125548073
0.01716169461567074       -0.6896229806247669
0.01726343892642923       -0.6964459453880999
0.017448070951339822      -0.7087755321847908
0.01769951356231836       -0.7257755987592098
0.017737649618918994      -0.7283466703575776
0.018049760776545742      -0.749583379270901
0.018050277723790642      -0.7496185011397871
0.018051093495513704      -0.7496745287867496
0.018339596172576966      -0.7694029260194944
0.01860380322798172       -0.7877378446401305
0.01862987541100658       -0.7895374129229069
0.018650879696064715      -0.7910098968226831
0.018930263503157962      -0.810506017647562
0.01919326659244347       -0.8291434710330096
0.019230651595309456      -0.8317807065553388
0.01928510009505313       -0.835692599706588
0.019507506142928177      -0.8515595757350789
0.019627512164246408      -0.8602736475467448
0.019794530875830496      -0.8723640137783302
0.0199782525347173        -0.8858525312725294
0.020089336896200294      -0.8940024991165549
0.020328992905188192      -0.9118320203230424
0.02038414291656987       -0.9159321730342873
0.020471391376313486      -0.9225294834341068
0.0206520288570321        -0.9361078314552878
0.020820640325175388      -0.949029731989504
0.02091991479749422       -0.9566149783921689
0.021026269903566375      -0.964897372130806
0.021187800737956453      -0.9774045024121587
0.021338577592397545      -0.9893003191745866
0.021433444879614294      -0.9967321594066046
0.021487222618632007      -1.0010254059015176
0.02176475511666287       -1.0232590507417298
0.021818476850494428      -1.0276057962172453
0.02211813277661534       -1.0521106784859815
0.02214973108235685       -1.0547199750809053
0.022471510436568032      -1.0815697600823666
0.022480985314219493      -1.0823679424924975
0.022622852718566344      -1.0944417769851487
0.02281364386737661       -1.1106558761323333
0.02282273472615748       -1.1114357630667113
0.022844836808457503      -1.1133547526290277
0.02304371505826419       -1.1305226004520645
