% Model:              Paper2_optimized_designs.mph
% Version:            COMSOL 6.3.0.420
% Date:               Dec 21 2025, 15:24
% Dimension:          1
% Nodes:              397
% Expressions:        2
% Description:        Line graph
% Arc length (m)          abs(acpr.p_t)            abs(acpr.p_t)
0                         1.0547464982359005       1.1126712515698811
2.312852405811361E-4      1.0499340949508271       1.1208047019841472
2.633101498333845E-4      1.0492633557509374       1.121936359655725
2.9710361949120134E-4     1.0485805265084374       1.1231776142522576
5.266202996669911E-4      1.0439967517461008       1.1315475799996841
7.441253658525548E-4      1.0398133796807794       1.1397605421478945
7.899304495005977E-4      1.038928152615976        1.1415017645035062
8.382650971412442E-4      1.038032047940174        1.1434006995144952
0.0010627596533605566     1.0339101492896239       1.1521716507839859
0.001292018217122326      1.0299116917615672       1.1613712345139295
0.0013494592336820155     1.0289018283527922       1.163695017093637
0.0014051385444231457     1.0279782946527312       1.165991805765176
0.001625408818637819      1.024363063446561        1.175049014424508
0.0018526484934897613     1.0208535354704777       1.1845410405459231
0.0019013584035938447     1.0200944358898192       1.1865989326916873
0.001948574389370128      1.0194055743430464       1.1886218676319842
0.0021773079885496482     1.0160972091655407       1.1983763149349116
0.0024506865264600775     1.0124197655952325       1.2101148124139562
0.0024643225157181536     1.0122378515565789       1.2106964691084399
0.0024854706536202587     1.0119770802153296       1.2115980191587894
0.002751337042886437      1.0086893129534955       1.2230607597830412
0.0029227635412818476     1.0067410987950378       1.2304304599732496
0.0030449493895245983     1.0053596105237246       1.235661836844086
0.0032091850110085307     1.0036612756038046       1.2426514786422684
0.0033483468419452933     1.002219338363525        1.248652445830143
0.003442847449913633      1.001334978257669        1.252670868576646
0.003660854978418726      0.9993032059582999       1.261901879417116
0.00392580733444059       0.9970732614562833       1.2729145825602513
0.00397336311489227       0.9966741575072544       1.2748822181287305
0.004060552413313712      0.9960148497795571       1.2784084491522356
0.0042767924512227        0.9943873267465257       1.2872800974211271
0.004397599850806011      0.9935699879024794       1.2921130597081918
0.004576708658238671      0.9923634368674124       1.2992306859154992
0.004819025625027229      0.9908866630925952       1.308611273432255
0.004876254254936985      0.9905427147530859       1.3107966634169341
0.005064721039659714      0.9895258440800054       1.317789154290021
0.005222338138082816      0.9886785257223774       1.3237024985059245
0.005270199147683896      0.9884497681723474       1.325443400532822
0.005568422021228536      0.9870416237795786       1.3360971081639106
0.005721372670340452      0.9864006844354233       1.3413692709368554
0.0059145059043743675     0.9855976229789802       1.3478955777807053
0.006111263918286314      0.9848732307775553       1.354334909560568
0.006267123194051094      0.984288538254844        1.3592532342314145
0.006455287739997706      0.9836729882702415       1.3650338978464491
0.006611881030109457      0.983142021427778        1.369650666448837
0.006712011142524732      0.9828541158089845       1.3725652334933116
0.006947646188467105      0.9821298191632178       1.3791068482217246
0.006968734545051647      0.9820755108197268       1.3796836627511253
0.007037228401232332      0.9818837454353376       1.3814627895333689
0.007225457947578673      0.9813778701948649       1.3864587118565037
0.007283411346824309      0.9812096699731104       1.3879181560363432
0.007447878042083245      0.9807757540232482       1.3918868237225488
0.007537014058631719      0.9805500575673285       1.3940837930826566
0.007584608233754397      0.9804336049634405       1.3951788071668054
0.007764640294535052      0.979990466976181        1.3992952276888555
0.007917633298885396      0.979618450295442        1.402545655826262
0.007986265182324148      0.9794514286315862       1.4040044788353012
