% Model:              Paper2_optimized_designs.mph
% Version:            COMSOL 6.3.0.420
% Date:               Dec 21 2025, 15:36
% Dimension:          1
% Nodes:              1384
% Expressions:        2
% Description:        Line graph
% Arc length (m)          abs(acpr.p_t)            abs(acpr.p_t)
0.03568008082370702       1.307907706054113        1.0535452319089433
0.03791047221104847       1.3078561491407392       1.049635160688463
0.03799734375202697       1.3076904799136568       1.0494201325726318
0.040411103830784986      1.2979689713291072       1.0415037602259756
0.04049508423466559       1.2974710650928294       1.0411822573909624
0.04291289974747063       1.2783989621100247       1.0308142580901989
0.0429928247173042        1.2776182407630872       1.0304292632785623
0.04541469566415626       1.2492853164730218       1.0176561588140873
0.04549056519994281       1.2482603112376833       1.0172334388458768
0.047916491580841894      1.211001750434085        1.0031650912958463
0.047989900347445075      1.209755128530847        1.0027280492139377
0.05049398220403445       1.162857770046628        0.9874964002650142
0.05056558677862692       1.1614188446365268       0.9870754655918647
0.053071763234868036      1.1080703866601835       0.9733387017142296
0.05314127320980874       1.106506095444072        0.9729774294970676
0.05564954426570162       1.047505507602359        0.9610206353202374
0.055716959640990577      1.0458547584330473       0.9607391411565167
0.05822732529653521       0.9825693796322166       0.9519996563123971
0.058293477414370715      0.980881662717759        0.9518156704008364
0.060841615624500495      0.9152304994339668       0.9466105269705294
0.06090730158408911       0.9135593908766876       0.9465374053405193
0.06345584308648308       0.8506249597542521       0.9462294091359399
0.0635211257538075        0.8490681129622849       0.9462761185251537
0.0660700705484657        0.7916382907612859       0.950185421811813
0.0661349499235259        0.7902805706840726       0.9503469227657635
0.06868429801044829       0.7423289556691443       0.9588809223184325
0.06874905521725419       0.7412873403905025       0.9591373580248357
0.07131066560197241       0.7078157552181421       0.9707554235946723
0.07137686133778448       0.7071851476806141       0.9710906288834673
0.07393703608578056       0.6926147294473757       0.9851311882939885
0.0740046674583148        0.692494100312937        0.9855182006074548
0.07656340656958865       0.6980383942125747       1.0003819603265571
0.07663247357884506       0.6984649211107937       1.0007967414395327
0.07918977705339675       0.7239197844302225       1.0161629485096493
0.07926044522419537       0.72486392752416         1.0165627662293162
0.08182269331960676       0.7670421101677853       1.030088570922917
0.08189545097963244       0.7684256460963184       1.0304421745554901
0.08445563030524417       0.8222724525678601       1.041643193186553
0.08453045673506948       0.8239738201508763       1.0419227968368936
0.0870885672908816        0.8851992597227073       1.0496434015163172
0.08716546249050655       0.8871221624258968       1.049829135710248
0.08972150427651904       0.9526031933539045       1.0542115817746447
0.08980057549182213       0.9546294928922819       1.054274071541871
0.0923582076762412        1.0199733559817312       1.0539486550926787
0.09243900661355925       1.0219943002855867       1.0538766294509523
0.09499492923220515       1.083801501760322        1.0498485626627683
0.09507743773529637       1.0857240438372566       1.0496508299094056
0.09763165078816913       1.1423504595180263       1.0415993848520935
0.09771586885703354       1.1441262432073966       1.041281366308608
0.10026837234413302       1.1946056241177794       1.0301728111854744
0.10035437991803428       1.1961595736522925       1.029747990988204
0.10290664052496121       1.2380637993325447       1.0157171285505688
0.10299416916717741       1.2393386624782807       1.0152164007235833
0.10554487139094962       1.271567058588862        1.0005332136114475
0.1056339584163205        1.2725187666698043       1.0000069931723097
0.10818310225693806       1.2946101671461543       0.9849564247480646
0.1082737476654636        1.2952155370734972       0.9844378082153017
0.1108213331229265        1.307020153875042        0.9706157331263248
0.11091357864937956       1.307242558259688        0.9701498057564044
0.11346058197041492       1.30782313558593         0.9583304091685388
0.11355368921042924       1.3076454528883767       0.9579656452986386
0.11609994696973391       1.297535278787654        0.9501700717770862
0.116193799771479         1.296962364811871        0.9499518226596609
0.11873931196905291       1.27619554951761         0.9460537448598784
0.11883391033252874       1.2752272926215165       0.9460013390294577
0.1213786769683719        1.2441159456580326       0.9470170595206112
0.12147403161594686       1.2427679048005236       0.9471344640017806
0.12402203140296386       1.2018436296072132       0.9523312411564998
0.1241147206415589        1.2002038678694216       0.9525997779110137
0.1266653717587877        1.1514721389917897       0.9620101614695798
0.12675540966717092       1.1496161445264061       0.9623977164980229
0.1293087121146115        1.0937192082956657       0.9746295610518104
0.12939609869278293       1.0916935057088022       0.9751014525682837
0.13195205247043534       1.0297981340414455       0.9899759482906478
0.1320368675612122        1.027687044922124        0.9904757598815908
0.13459276732485648       0.9624348552630533       1.005615819212977
0.1346779846944571        0.960250992002212        1.0061166748437287
0.13723323312683114       0.8955061484676126       1.0207465118105565
0.13731910182770193       0.8933606158941231       1.021210384356575
0.13987369892880583       0.8315126492914862       1.0338683566224076
0.13996021896094687       0.8295072836522193       1.0342677849472226
0.1425141647307805        0.774143236797015        1.0448161260122548
0.14260136873374027       0.772441541821602        1.0451070667715052
0.145158864866741         0.7287062613073813       1.0516152338720688
0.14524330526009738       0.727522322317733        1.0517681494467117
0.147803711062811         0.7004719536074361       1.054583214960167
0.14788524178645443       0.6999101129219428       1.0546026995972935
0.15044855725888098       0.6921151887670863       1.0530376964689685
0.15052717831281145       0.6921979134807306       1.0529320870144616
0.15309340345495098       0.7051459939216376       1.04759089642526
0.1531691650792507        0.705820443116709        1.0473694173339347
0.15573608291479585       0.737825647207972        1.0377721105389799
0.15581116480786733       0.7389987100379658       1.037450362527916
0.15837864316748065       0.7858010244577771       1.0254569440829164
0.15845316453648395       0.7873306252380671       1.0250703668173236
0.16102120342016543       0.8445036648006184       1.0107746531704778
0.16109516426510054       0.8462684623780197       1.0103463384302132
0.1636637636728502        0.9103234595977177       0.9951726454340403
0.1637371958074308        0.9121880692092027       0.9947354897375857
0.16630569463041775       0.9782125033711785       0.9794273210801313
0.16637901484908155       0.9800833561419594       0.97901632705582
0.16894758754974287       1.044278701048769        0.9659847688030888
0.1690208338907323        1.0460648565285144       0.965644580943209
0.171589480469068         1.1064305376634307       0.9551202156659151
0.1716626529323831        1.1080872577739371       0.9548753333609417
0.17423137338839312       1.163414041760168        0.948328687495924
0.17430450276552947       1.16487564244844         0.9482008022661719
0.17687296008792566       1.2124094217265984       0.9457522796960153
0.1769459542439994        1.213633053938107        0.9457538978272391
0.17951450567429258       1.2520026491646319       0.9483212166030193
0.17958740572246934       1.2529556140398281       0.9484548093113925
0.18215605126065954       1.2815715541572548       0.9551102373130586
0.1822288572009393        1.2822429473735824       0.9553654856357549
0.1847975968470264        1.3008574470627141       0.9663258586245684
0.18487033353508447       1.3012233339115635       0.9666718270564247
0.18743873289127438       1.3086467727983098       0.9800031828579664
0.1875113701827229        1.3086996110770823       0.9804076135869779
0.1900798236966541        1.3052336745630575       0.9953602407500707
0.19015240683036122       1.3049779356643176       0.9957882896744243
0.19272091450203388       1.2905807557382483       1.0107380822367773
0.19279344347799954       1.2900195809998374       1.011162683315288
0.19536200530741366       1.2649207991082847       1.0258053016009219
0.19543450574693877       1.2640653015544605       1.026181747888631
0.19800291721506508       1.2286156006658429       1.0381831027878792
0.1980752780578367        1.2274883505428968       1.0384818382092043
0.20064379490471113       1.1834830775185818       1.047604611453054
0.20071605036873458       1.1821238503811884       1.0478077159075356
0.20328467259435734       1.130086986417374        1.0530191558797115
0.20335682267963257       1.128517411951493        1.0531165247732732
0.20592555028400344       1.0694319520425104       1.054686400803163
0.20599762074429945       1.0677055066629237       1.0546624672998972
0.20856644462172264       1.0037970356271346       1.0514590990954626
0.20863838538648177       1.0019762323511694       1.0513162212290414
0.21120730742111488       0.9367742491717188       1.0446193147971317
0.2112791500286641        0.9349468939991845       1.0443767877929457
0.21384817022050717       0.8704681666986055       1.0339917823198068
0.21391991467084637       0.8687057779892554       1.03366296416971
0.21648903301989947       0.8080814037872835       1.0207030912694155
0.21656070758588525       0.8065058823270429       1.020309201677355
0.21912857559998616       0.7547326247246465       1.0051430159328245
0.2192019067272934        0.753441464484825        1.0047052993769074
0.22176803341655854       0.7158391633887383       0.9897214597806622
0.2218431058687016        0.714984444198921        0.9892846167204824
0.22440749123313086       0.6948361860245377       0.9748005143595204
0.22448430501010974       0.694534976434044        0.9743946145564932
0.22704694904970318       0.6946236934676213       0.962033042395024
0.2271255318712757        0.6949487834867891       0.9616961516624208
0.22969172187132952       0.7154611700978246       0.9521172957232606
0.22976644163265608       0.7163314640217805       0.9519018348016387
0.23233654310150936       0.7543232110029928       0.9468879808713395
0.2324073513940364        0.7555733217843895       0.9468080105648129
0.2349813643316893        0.8068979877392202       0.946029007544368
0.23504826115541672       0.8083758599977764       0.9460769849722183
0.23762618556186926       0.8693853562417794       0.9503412195231279
0.23768920698742518       0.8709372009664312       0.9504948532878454
0.24026817805130257       0.9363628205033137       0.9586654992871141
0.24033068916896178       0.9379619713607273       0.9589106763770339
0.24291014080691226       1.0035004409432748       0.9706988988073962
0.24297217135049842       1.0050586333707294       0.9710120914343681
0.24555210356252205       1.0683090170939917       0.9848779286673142
0.24561365353203501       1.0697811665798322       0.9852365080931902
0.24819406631813185       1.1292583880233447       1.0009048182126457
0.2482551602668676        1.1305835019422896       1.0012691450647488
0.2508358263866955        1.1832394072286188       1.0162885480778852
0.25089678492398926       1.1843854481908016       1.0166302253548576
0.2534775619981012        1.22852495148571         1.0303210271573877
0.25353840958111096       1.2294588952787129       1.0306149456165286
0.2561192976095065        1.2643589806991968       1.041611297082577
0.25618003423823266       1.2650693458042617       1.0418415000723518
0.258761033220912         1.2903867829108073       1.0501094288334782
0.25882168227993874       1.290849113999911        1.0502504529282375
0.2614026622536678        1.3051562875463798       1.054045973210831
0.2614634045487011        1.3053614820141373       1.054088173705236
0.2640442690966133        1.308716217389627        1.0540468173636852
0.26410512681746345       1.3086620295318292       1.0539926436536873
0.2666858759395588        1.3009537001532712       1.0495810541351935
0.2667468490862257        1.3006397380520596       1.0494331734555757
0.26932748278250435       1.2820264342851746       1.0414170097102045
0.26938859640489043       1.2814559541236672       1.0411806479185635
0.2719691012462988        1.2520379001009603       1.0293467593502434
0.2720303839441823        1.251222852011127        1.0290393956785961
0.27461069743507266       1.2125760699227826       1.015458422102004
0.27467217148347434       1.211543202306236        1.0151116084148601
0.27725229362384646       1.1640782810115793       0.9999751409891103
0.27731395902276623       1.1628407831399328       0.9996095446650802
0.27989388981262026       1.1073762495648038       0.9844479640269348
0.27995577332366894       1.105971592384093        0.9840926627141758
0.2825355112719725        1.0444046060019372       0.9697171121515292
0.28259752829727564       1.0428793471524214       0.9694041980079857
0.28517710751887254       0.9784408206901929       0.9581322102372697
0.2852392832708822        0.9768618473100296       0.9578967495890742
0.28781870376577273       0.9112323755932046       0.9498428900318691
0.28788103824448896       0.9096517372460441       0.9497031315139228
0.2904603000126728        0.8455096395420182       0.9461891857443734
0.2905228197587253        0.8440233436307377       0.9461574211714876
0.2931017940084127        0.785955930028989        0.9469630743184558
0.2931643956494854        0.7846717900437219       0.9470431110130838
0.29574325703767373       0.7380109350670673       0.9527014663241822
0.2958059715402455        0.7370488995002483       0.9528876680720431
0.29838472006693495       0.7054556535692361       0.9622403576870685
0.2984475474310057        0.7049110699449318       0.9625194149249013
0.30102618309619605       0.692197245078243        0.9755853384473862
0.30108914774127954       0.6921466650808084       0.9759250408249922
0.3036673429225598        0.700293447293526        0.9905281372141613
0.3037304591867689        0.7007457912343554       0.9908983474879816
0.30630846757023844       0.7284004058667513       1.0062237182816667
0.30637177063225823       0.7292945373226434       1.0065938031111297
0.30894959221791685       0.7729460001792277       1.021051517909958
0.3090130820777477        0.774193879904224        1.0213991172848207
0.3115907168655953        0.8302555636751271       1.0347344292349319
0.3116544175042158        0.8317375592687468       1.0350225552195833
0.31423149501068387       0.894830685877707        1.0450252018447677
0.3142955166635081        0.8964412189475557       1.0452321237221112
0.3168722404774284        0.9618333789778738       1.0519021137116427
0.3169366158228003        0.9634722069338577       1.052016034847597
0.3195129859441729        1.028325163564573        1.0544657753475861
0.31957771498209253       1.0299352433294724       1.0544800899823568
0.32215373141091735       1.0924530335534977       1.0531216197794877
0.3222188400544555        1.0939595122357073       1.0530267265492772
0.32479430216613747       1.1508036244904432       1.0469980983437122
0.3248597761820338        1.1521548267413484       1.0468000751592879
0.327434844318139         1.2013201032775476       1.0376400474625584
0.32750071230961214       1.2024711426562393       1.0373604715310771
0.3300753864701405        1.2430866588507776       1.0250038405590174
0.33014164843719057       1.2440184381636394       1.0246574220597302
0.33271592862214205       1.275638244498282        1.0103588214144228
0.33278261223683187       1.2763149864670764       1.0099689101023919
0.3353565001401192        1.2972891359150938       0.9942794602431436
0.3354233745868877        1.2976904333770587       0.9938792543918438
0.337997044299937         1.3078343450497627       0.979241772076406
0.3380641369369437        1.3079520041595645       0.9788734209236065
0.34063758845975484       1.3070846673451821       0.9656012283842027
0.34070489928699965       1.3069156751767963       0.9652905677074067
0.3432781326195726        1.295124689490723        0.9549844474567237
0.3433456895187774        1.2946667306000414       0.9547595901665418
0.34591885218527063       1.2718068397809659       0.9479200123088473
0.34598628534243736       1.271072606455764        0.947804134532552
0.348559545163958         1.2384786962412435       0.9458760061020379
0.34862688116609725       1.237494630811269        0.9458837827044017
0.35120023814264534       1.1954715341549107       0.9482848368671868
0.35126747698975713       1.1942510319685413       0.9484158247352569
0.3538409311213327        1.1434676232556822       0.9556922411219201
0.3539080989374295        1.1420468050447823       0.9559286444910672
0.3564818326608653        1.0840697892816349       0.9665839870780261
0.3565485890019292        1.0824996347056983       0.9669015709489326
0.3591227083534528        1.0202514396706444       0.9804033716036697
0.3591890790664288        1.0185976009372797       0.9807728010113933
0.36176358404604037       0.9534524991452411       0.9955124011024489
0.3618295691309284        0.9517621053085165       0.995908696314199
0.3644044597386279        0.885963211793271        1.0115693493241866
0.364470083425546         0.8843262918199993       1.0119497143537808
0.3670454609900567        0.8219780575088127       1.026091380217731
0.36711058351736686       0.8204964083949845       1.026424901664971
0.3696864368536391        0.7667053630241144       1.0385218287686193
0.3697510836091877        0.7654965399588133       1.0387861616643128
0.37232741271722136       0.7239055497686564       1.0476029786428571
0.3723915837010085        0.7230675635935956       1.0477852996542014
0.3749683885808037        0.6980187811604142       1.0534056549023716
0.37503210782949775       0.6976502412851527       1.053485110279018
0.3776093931637946        0.6926929429797469       1.0544063599889617
0.37767273683119945       0.6928352678195001       1.0543790602652159
0.3802503730714302        0.7085282123568759       1.0515045633348632
0.3803133658329011        0.7091525580672685       1.05138022507609
0.38289135297906585       0.7431559079343505       1.0443191004512273
0.38295399483460274       0.7441875698540801       1.0441055769292205
0.38553233288670136       0.793423039374459        1.033767971874341
0.38559464955665584       0.7947454823925583       1.0334773339826493
0.38817336460858753       0.8539414312318444       1.0199013916906527
0.3882355099203277        0.8554427371487716       1.019556099169381
0.39081437380056755       0.9194819324350176       1.004974533017116
0.3908763702839995        0.9210529166691517       1.0046101637784852
0.3934553829925477        0.9866113834136722       0.9892873092658555
0.3935172306476714        0.9881867695752176       0.9889268122020337
0.3960963921845276        1.0530984568665633       0.9744613192667615
0.3961581184042028        1.054599013707162        0.9741344968315887
0.39873755279705          1.1151976373322827       0.9613378969888211
0.3987992410770236        1.1165710893924765       0.9610740981988442
0.40137869233034307       1.1704797627007257       0.9520910605573756
0.4014403637498445        1.171679073296068        0.9519202014251711
0.4040198318636361        1.2178375255813194       0.9467046818719758
0.40408148642266534       1.2188437218234158       0.9466401912904249
0.4066609713969292        1.2566757811727651       0.9463183688751559
0.40672263774116635       1.2574532024197214       0.9463640486471417
0.40930241983228416       1.2850669609394858       0.9503460029513958
0.4093640060410464        1.2855961956301445       0.9504973758785932
0.4119438469076159        1.302542752744812        0.9589497405277027
0.41200537434092627       1.3028136394317917       0.9591931578504763
0.4145852739829477        1.3088323794211532       0.9707681893762388
0.4146467426408063        1.3088426446106083       0.9710861014552772
0.4172267010582795        1.3039487035869097       0.9856486781742758
0.4172881391412027        1.3036937458939672       0.9860048651071625
0.4198684805604768        1.28749527833683         1.0012197245134669
0.41992971575568394       1.2869828371432557       1.001582292624166
0.42251023731259296       1.2605861648635663       1.016642834736719
0.4225712923701653        1.2598363737450613       1.0169829176016747
0.425151994064709         1.2234561189159476       1.0303715555792805
0.4252128689846466        1.2224793906437268       1.0306697966867167
0.42779375081682514       1.176662355230768        1.0422077829744663
0.427854471178078         1.1754864347438407       1.042432497521996
0.4304355550201016        1.121507746503552        1.0500769455983276
0.4304961847036071        1.1201652544424292       1.0502123424851804
0.43307733355325456       1.0606878189045015       1.054214632121025
0.4331378982291361        1.0592306142071397       1.054255822266237
0.4357191120864075        0.995380048828878        1.0538722388318484
0.4357796117546651        0.9938433626423578       1.0538177383875351
0.43836089061956046       0.9274983539055147       1.049603510250999
0.4384213487886576        0.9259549871249557       1.0494510935194097
0.44100237875662346       0.8607716983339972       1.0408122205208086
0.441063140539582         0.8592949817512769       1.0405722924146108
0.44364383938568824       0.800063188597157        1.0292867784221913
0.4437049322905063        0.7987597249104672       1.0289841367946169
0.44628530001475314       0.7488712745892602       1.015102994682191
0.4463467240414308        0.7478379643198861       1.014754545961255
0.4489267606438179        0.7117351058532592       0.9996613683351194
0.44898853937015487       0.7110910636700907       0.9992924838283938
0.4515678606843519        0.6933957705602287       0.9836872180475529
0.45163036712628374       0.6932242018263249       0.9833271480637966
0.45420893330091777       0.69626948916053         0.9696528748671139
0.4542721948824125        0.6966023047934159       0.9693408142044609
0.4568500059174833        0.7195048566960652       0.9578620099526158
0.45691402263854136       0.7203142531142716       0.9576221460822489
0.45949107853404897       0.76092859276738         0.9498615515323049
0.45955587572382767       0.7621276112406443       0.9497173145572401
0.46213194423380227       0.8156294598566735       0.9459203608871628
0.46219770467115723       0.8171122523937575       0.9458885560724378
0.4647727827800385        0.8781877499849384       0.9471333663954589
0.4648395336184868        0.879836937061807        0.9472233481990469
0.46741362132627456       0.9446864136432933       0.9526772098462877
0.4674813625658161        0.9464234171170195       0.9528862384137271
0.470054459872511         1.0124809571700752       0.9628556124559404
0.470123218673899         1.0142089615044618       0.9631607994187963
0.47269537493982666       1.0774657947533648       0.9758260737394518
0.47276504015209136       1.079110261247133        0.9762008809340186
0.4753362646133695        1.1368261296162572       0.9908562689125606
0.47540686163028384       1.1383218978484801       0.9912691241780691
0.47797715428691206       1.1892263103506164       1.0062829917211078
0.4780486831084761        1.1905418278794666       1.006708268009862
0.48061804396045466       1.2339190087077698       1.021764530502093
0.48069053395778644       1.235000597828287        1.022156340714524
0.48325928935298174       1.2687349094309956       1.0348816113602368
0.4833323761246517        1.2695447381419327       1.0352065117609024
0.4859005120729652        1.2929393939295142       1.0452718191311392
0.4859742182915168        1.2934541827707557       1.0455075389525088
0.48854173479294877       1.3061731105059302       1.0518213879575604
0.48861606045838196       1.306382292736201        1.0519544196923003
0.49118295751293256       1.3083757549348913       1.0547324933447928
0.49125793433284987       1.3082623312031325       1.0547414508649742
0.4938247964185006        1.2989107092174472       1.0527434473371757
0.4938998435462552        1.2984753936786058       1.0526270708723304
0.49646661435199674       1.2786507498305055       1.0470237110188967
0.49654175275966034       1.2779101047870982       1.0467984971035265
0.4991084322854929        1.2477477512191215       1.0373398579165294
0.49918366197306546       1.2467095000256705       1.0370180145109826
0.5017502502189892        1.2066501548765665       1.0247585448973051
0.501825603758473         1.2053397627359594       1.0243593679099134
0.5043927998961888        1.1563590806781912       1.0095665670556917
0.5044676384992244        1.1548238154207842       1.0091255556058913
0.5070353276632467        1.099310582647375        0.9941494102034439
0.5071096732399762        1.0976094276476087       0.9937121653089748
0.5096778554303045        1.0364711110647713       0.9788616855085783
0.5097517079807281        1.0346416781794097       0.9784568784153863
0.5123203831973624        0.9694332968467952       0.9653606950487365
0.5123937741197295        0.9675546456079523       0.9650224951814707
0.5149634078813881        0.901450330937605        0.9544155718899004
0.5150360089562847        0.8996184392286368       0.9541760269922602
0.5176064064441261        0.8370292854728447       0.9479542181164484
0.5176782437928398        0.8353575558889741       0.9478390730336047
0.5202494050068642        0.779296091680389        0.945754359278192
0.5203204786293953        0.7778826159774915       0.9457706262440105
0.5228924035696021        0.7325765623728545       0.9487190474390277
0.5229627429801269        0.7315538980578952       0.9488586154083931
0.5255355185853947        0.7021854211937768       0.9558630580850718
0.5256052634615092        0.7016583696469515       0.9561106472876989
0.5281786049311921        0.6920177608249682       0.9670042097824549
0.5282477839428914        0.6920442354576788       0.967335536726851
0.5308216912769892        0.7028109367809064       0.9806258416723745
0.5308903044242734        0.7033792656649209       0.9810168135300731
0.5334647776227865        0.7337582692082046       0.9964602601899087
0.533532853512731         0.7347880152656324       0.9968667012574578
0.5361077716532991        0.7808986902905949       1.0120339715224957
0.5361757988075078        0.7822791952833921       1.0124246583574046
0.5387507386894104        0.8389078395887648       1.0265871319268463
0.5388187441022845        0.8405067326335993       1.0269324035136165
0.5413937057255216        0.9034532415076209       1.0386780492139789
0.541461689397061         0.9051759201392581       1.0389590077049793
0.544036672761633         0.9714613653976929       1.0482095559982445
0.5441046644136125        0.973199628218759        1.0483950471388435
0.5466797156389973        1.0384428887324741       1.0533177710441168
0.5467483586563939        1.0401334749801696       1.0533954477295835
0.549322738268538         1.101158392852259        1.0545139886340629
0.5493920528991756        1.1027296120030208       1.05448207661377
0.5519657608980784        1.1580029061250143       1.051206065061481
0.5520357471419572        1.1594199565734904       1.0510646605204084
0.5546087835276192        1.2080498168768035       1.0441008865092076
0.554679474674914         1.2092556655824163       1.0438516389163899
0.5572526459739502        1.2488819537498403       1.0328779007428377
0.5573246290114751        1.2498483391239497       1.0325352196214688
0.559896503588232         1.279483677998201        1.0195496911715778
0.5599697833480364        1.2801765875511584       1.0191463272916788
0.5625403612025137        1.2993987085718557       1.0043056655994977
0.5626149376845977        1.2998000353475498       1.003864347500416
0.5651842188167953        1.3084919511267659       0.9886617724952409
0.5652601332883658        1.3085734925583155       0.9882163322028222
0.5678306340884125        1.305885286957104        0.9734266890216958
0.5679081953428908        1.305632973870942        0.9730155404825236
0.5704770794133833        1.2922128253662897       0.9610235062781469
0.5705562573974154        1.2916251861241697       0.9606945457676583
0.5731235247383542        1.267549092754648        0.9516613176803258
0.5732043194519403        1.266619268769651        0.9514437490546578
0.5757699700633252        1.2322524978181462       0.9467531327535911
0.5758524432468795        1.230988885484952        0.9466705639582931
0.5784224014744466        1.1869622384315086       0.9462352039608665
0.5785061284467461        1.1853929294768515       0.9463016971914622
0.5810749444169452        1.1339521733586253       0.950818872441358
0.5811598136466123        1.1321279547948646       0.951034538336291
0.5837274873594436        1.0740259734478927       0.9594151975283111
0.5838134988464789        1.0719749693212168       0.9597681309945324
0.586380030301942         1.0085339871048353       0.9720997771571577
0.5864673363372488        1.0063289856723314       0.9725506699639017
0.5890460691076311        0.9400189557604227       0.9867962767492346
0.5891294978855051        0.9378828837706797       0.9872764885987848
0.5917124161651954        0.8730431096965082       1.0025956645264558
0.5917916594337613        0.8711035082220674       1.0030594912120083
0.5943787632227595        0.8104278392700696       1.0178080934114104
0.5944538209820174        0.8087723447824373       1.0182276505576977
0.5970451102803238        0.7562430172503659       1.0321279449598046
0.5971159199183431        0.7549912211811772       1.0324614361585178
0.5997424755578131        0.7156981914674232       1.0432949519896253
0.5997957757495718        0.7150882501871672       1.0434796190033158
0.6024404726274204        0.6945628176670811       1.0510354852618737
0.6024756315808004        0.69443118625805         1.0511064691265328
0.6051384696970277        0.694888669822838        1.0543331380461252
0.6051554874120288        0.694964071241777        1.0543411731730117
0.6076693743821286        0.7157955711887408       1.0536414630862085
0.6078353317386891        0.7171686746183348       1.053595756913824
0.6078364435153998        0.7171816731392875       1.0535944628294749
0.6105706101167734        0.7591089765006209       1.0476495562921173
0.6106249537970314        0.7600856347078432       1.0474952078573165
0.6133059057350656        0.8149156326284981       1.0382512225629226
0.6134134640786633        0.8173057857453613       1.037805777651903
0.6160412013533585        0.8795954417747249       1.0252789591836795
0.6162019743602951        0.8835868115549992       1.0244395520827765
0.6187764969716512        0.9494949184094427       1.0101623384339093
0.6189838868123907        0.9548095504127116       1.0089372521436324
0.6217641351670118        1.0257720169613544       0.9918270997347081
0.6221432985766235        1.0352416258208668       0.9895186640786425
0.6247718957822048        1.097608291294056        0.9751248119530573
0.6253027103408564        1.1097132932479026       0.9722750406882025
0.6277796563973976        1.1619466445532955       0.9606876033810551
0.6284621221050892        1.17557430858338         0.9578171581680733
0.6307874170125904        1.2174414368284776       0.950917932134955
0.6314224463527742        1.2280431494060218       0.9492044482860242
0.6324244757101309        1.2423019538717979       0.9477030909181866
0.6334070568659074        1.2562532190501117       0.9462948145296135
0.6348122961638738        1.2716830681285456       0.9464360947895016
0.6356461338821298        1.281003062423628        0.9463911542098618
0.6362291756673397        1.2855866786096593       0.9471602762668395
0.6378852108983519        1.2980481947161775       0.9497873778567201
0.6400338756245485        1.3069938856629788       0.9562752591436561
0.6401242879145743        1.3073395024346186       0.956572371651563
0.6405768859090937        1.3075447538519431       0.958480491444927
0.6423084105284438        1.3084262347367972       0.9657253991344568
0.6425326942420371        1.3078495929262999       0.9668119044980898
0.6444925331423133        1.3018246018772945       0.9768804774271479
0.6449997254125084        1.298707285081726        0.9796662845052322
0.6466944582291874        1.2874083523224056       0.9893361834984202
0.6479094970885912        1.2755552984980376       0.9965511698635251
0.6489017677237874        1.2653565061526038       1.0026252858027918
0.6500248963993429        1.2508506225936624       1.0092591924802474
0.6504731204953109        1.245172418452431        1.011879035778633
0.6508820961266155        1.2391443543506415       1.0141709381485893
0.6520444732668345        1.2216026471506503       1.020762164370853
0.6533184011074411        1.1998177963490182       1.027411634260395
0.6537055040967592        1.1931706655207859       1.0293919293767584
0.6543756448843725        1.180059565374378        1.0324328898568462
0.6557506431954061        1.1533747410618223       1.0387881665397933
0.6562357576129145        1.143028959286462        1.0406775643475954
0.6577080030547886        1.1110387972940876       1.0459548040833182
